year,quarter,period,market,internal_class,rba,available_space,availability_proportion,overall_rent,direct_overall_rent,sublet_overall_rent,leasing
2024,Q1,2024-Q1,Suburban Maryland,O,20864924,3606847,0.172866529,31.62845092,32.083793,26.382592,102060
2024,Q2,2024-Q2,Suburban Maryland,A,40389090,10787998,0.267101784,31.27507954,31.863511,25.167661,481990
2024,Q2,2024-Q2,Suburban Maryland,O,20838165,3510238,0.168452357,31.27507954,31.863511,25.167661,197884
2024,Q3,2024-Q3,Suburban Maryland,A,40620590,11592947,0.28539583,31.26814457,31.803164,26.256933,347520
2024,Q3,2024-Q3,Suburban Maryland,O,20838165,3705392,0.177817577,31.26814457,31.803164,26.256933,230122
2024,Q4,2024-Q4,Suburban Maryland,A,40620590,10927923,0.269,31.08,31.508189,26.480352,491554
2024,Q4,2024-Q4,Suburban Maryland,O,20838165,3534361,0.17,31.08,31.508189,26.480352,144156
2018,Q1,2018-Q1,Tampa,A,22606282,2633830,0.116508765,22.9696083,NA,NA,843021
2018,Q1,2018-Q1,Tampa,O,28107216,4804849,0.170947169,22.9696083,NA,NA,292332
2018,Q2,2018-Q2,Tampa,A,22636282,2653479,0.117222387,23.71754681,NA,NA,309597
2018,Q2,2018-Q2,Tampa,O,28107216,4545359,0.16171502,23.71754681,NA,NA,510429
2018,Q3,2018-Q3,Tampa,A,22886282,2707233,0.118290642,24.14690564,NA,NA,420570
2018,Q3,2018-Q3,Tampa,O,28107216,4666376,0.166020569,24.14690564,NA,NA,453044
2018,Q4,2018-Q4,Tampa,A,22886282,2553306,0.11156491,24.16003562,NA,NA,519281
2018,Q4,2018-Q4,Tampa,O,28107216,4537166,0.161423529,24.16003562,NA,NA,490628
2019,Q1,2019-Q1,Tampa,A,22886282,2840470,0.124112339,24.91607109,25.187369,20.982015,492660
2019,Q1,2019-Q1,Tampa,O,28107216,4472578,0.159125614,24.91607109,25.187369,20.982015,579947
2019,Q2,2019-Q2,Tampa,A,22963818,3307252,0.144020128,25.22810429,25.45782,23.283073,372641
2019,Q2,2019-Q2,Tampa,O,28107216,4666001,0.166007227,25.22810429,25.45782,23.283073,276653
2019,Q3,2019-Q3,Tampa,A,22963818,3370223,0.146762311,25.78784659,26.043779,20.835961,438017
2019,Q3,2019-Q3,Tampa,O,28107216,4709014,0.167537546,25.78784659,26.043779,20.835961,453437
2019,Q4,2019-Q4,Tampa,A,23113818,3344875,0.144713219,26.45758172,26.771159,20.639453,594296
2019,Q4,2019-Q4,Tampa,O,28107216,4501685,0.160161184,26.45758172,26.771159,20.639453,637554
2020,Q1,2020-Q1,Tampa,A,23113818,3214213,0.139060237,26.10175136,26.335715,22.965434,648154
2020,Q1,2020-Q1,Tampa,O,28107216,4605080,0.163839777,26.10175136,26.335715,22.965434,408465
2020,Q2,2020-Q2,Tampa,A,23113818,3205007,0.138661947,25.83432502,26.036402,22.57393,347461
2020,Q2,2020-Q2,Tampa,O,28107216,4632715,0.164822976,25.83432502,26.036402,22.57393,312163
2020,Q3,2020-Q3,Tampa,A,23747338,3934291,0.165672927,26.33717696,26.484984,23.713067,555841
2020,Q3,2020-Q3,Tampa,O,28107216,4662607,0.165886476,26.33717696,26.484984,23.713067,544784
2020,Q4,2020-Q4,Tampa,A,23747338,4544172,0.191355006,26.4064732,26.65671,22.197315,262665
2020,Q4,2020-Q4,Tampa,O,28388680,4716735,0.166148444,26.4064732,26.65671,22.197315,478409
2021,Q1,2021-Q1,Tampa,A,23747338,5028340,0.211743312,26.96641624,27.197721,22.253851,338226
2021,Q1,2021-Q1,Tampa,O,28562456,4648596,0.162751971,26.96641624,27.197721,22.253851,436081
2021,Q2,2021-Q2,Tampa,A,23747338,5362775,0.225826364,27.44131085,27.642032,22.424711,376011
2021,Q2,2021-Q2,Tampa,O,28562456,4821493,0.168805267,27.44131085,27.642032,22.424711,332975
2021,Q3,2021-Q3,Tampa,A,23747338,5195555,0.218784733,27.28487406,27.452161,22.816513,589652
2021,Q3,2021-Q3,Tampa,O,28752456,5027688,0.174861167,27.28487406,27.452161,22.816513,696210
2021,Q4,2021-Q4,Tampa,A,23983427,5334661,0.22243114,27.41886574,27.577726,22.895882,628352
2021,Q4,2021-Q4,Tampa,O,28774460,5216441,0.18128719,27.41886574,27.577726,22.895882,383875
2022,Q1,2022-Q1,Tampa,A,24082211,5534831,0.229830683,27.95849725,28.006909,26.109964,679436
2022,Q1,2022-Q1,Tampa,O,28849460,5459705,0.189248083,27.95849725,28.006909,26.109964,516776
2022,Q2,2022-Q2,Tampa,A,24082211,5480488,0.227574121,28.30942799,28.401428,25.588354,648445
2022,Q2,2022-Q2,Tampa,O,28849460,5201142,0.180285593,28.30942799,28.401428,25.588354,287655
2022,Q3,2022-Q3,Tampa,A,24082211,5511813,0.228874874,28.35616997,28.53872,25.167254,716717
2022,Q3,2022-Q3,Tampa,O,28943310,5256816,0.181624562,28.35616997,28.53872,25.167254,352946
2022,Q4,2022-Q4,Tampa,A,24082211,5741376,0.238407346,28.33851996,28.543858,24.191514,363202
2022,Q4,2022-Q4,Tampa,O,28943310,5309049,0.183429228,28.33851996,28.543858,24.191514,450001
2023,Q1,2023-Q1,Tampa,A,24082211,5894444,0.244763406,28.41373158,28.662938,23.909226,523449
2023,Q1,2023-Q1,Tampa,O,28943310,5285362,0.182610835,28.41373158,28.662938,23.909226,334250
2023,Q2,2023-Q2,Tampa,A,24106091,5654181,0.234554039,28.45611319,28.710542,23.988292,276818
2023,Q2,2023-Q2,Tampa,O,28943310,5194778,0.179481131,28.45611319,28.710542,23.988292,273816
2023,Q3,2023-Q3,Tampa,A,24106091,5871273,0.243559729,28.57908846,28.767779,25.00361,554783
2023,Q3,2023-Q3,Tampa,O,28943310,4797413,0.165752051,28.57908846,28.767779,25.00361,472160
2023,Q4,2023-Q4,Tampa,A,24618220,5926762,0.240746975,28.58823642,28.812221,24.83902,493470
2023,Q4,2023-Q4,Tampa,O,28943310,4677619,0.161613133,28.58823642,28.812221,24.83902,494747
2024,Q1,2024-Q1,Tampa,A,24886444,6114952,0.245714173,29.04693716,29.403555,24.380685,679675
2024,Q1,2024-Q1,Tampa,O,28990003,4741472,0.163555416,29.04693716,29.403555,24.380685,493766
2024,Q2,2024-Q2,Tampa,A,24886444,6253909,0.251297815,29.6334635,30.081937,24.52427,505743
2024,Q2,2024-Q2,Tampa,O,28990003,4542173,0.156680667,29.6334635,30.081937,24.52427,309685
2024,Q3,2024-Q3,Tampa,A,25106444,6272033,0.249817656,30.20404141,30.7281,24.690256,580823
2024,Q3,2024-Q3,Tampa,O,28990003,4546046,0.156814265,30.20404141,30.7281,24.690256,386764
2024,Q4,2024-Q4,Tampa,A,25106444,5772868,0.23,29.46,29.801662,24.797899,770384
2024,Q4,2024-Q4,Tampa,O,29139850,4891754,0.168,29.46,29.801662,24.797899,328947
2018,Q1,2018-Q1,US National,A,1988336006,355901813,0.178994804,32.35182653,NA,NA,39020606
2018,Q1,2018-Q1,US National,O,1538325855,255634914,0.166205914,32.35182653,NA,NA,19613269
2018,Q2,2018-Q2,US National,A,2000810821,360740607,0.18029720900000001,33.53238329,NA,NA,41549478
2018,Q2,2018-Q2,US National,O,1538997226,254260034,0.165239882,33.53238329,NA,NA,22803527
2018,Q3,2018-Q3,US National,A,2007428122,363950321,0.181301795,34.01179539,NA,NA,38161795
2018,Q3,2018-Q3,US National,O,1538913569,255810022,0.166256235,34.01179539,NA,NA,22806367
2018,Q4,2018-Q4,US National,A,2014121813,358504030,0.177995207,34.66829134,NA,NA,42665006
2018,Q4,2018-Q4,US National,O,1539207482,251917544,0.163695164,34.66829134,NA,NA,22702890
2019,Q1,2019-Q1,US National,A,2025236351,352930753,0.174266452,34.70702495,NA,NA,40875857
2019,Q1,2019-Q1,US National,O,1538284998,250550889,0.162904766,34.70702495,NA,NA,21738284
2019,Q2,2019-Q2,US National,A,2027642856,351657362,0.173431609,35.2979183,NA,NA,46876546
2019,Q2,2019-Q2,US National,O,1539321200,244775257,0.159042378,35.2979183,NA,NA,23779073
2019,Q3,2019-Q3,US National,A,2036637788,356241453,0.174916451,36.15141369,NA,NA,41012111
2019,Q3,2019-Q3,US National,O,1539679189,244030756,0.158521767,36.15141369,NA,NA,21989614
2019,Q4,2019-Q4,US National,A,2041614116,355642815,0.174196883,36.77830356,NA,NA,40800631
2019,Q4,2019-Q4,US National,O,1539764931,244845080,0.159041891,36.77830356,NA,NA,21216147
2020,Q1,2020-Q1,US National,A,2050998247,361687333,0.176346973,37.60769259,NA,NA,36357560
2020,Q1,2020-Q1,US National,O,1540003196,251677655,0.16345477,37.60769259,NA,NA,22716489
2020,Q2,2020-Q2,US National,A,2057903498,374245067,0.181857442,37.76819217,NA,NA,21437476
2020,Q2,2020-Q2,US National,O,1538864784,258187038,0.167806428,37.76819217,NA,NA,13069455
2020,Q3,2020-Q3,US National,A,2062725280,408281108,0.197932857,37.98248177,NA,NA,22756083
2020,Q3,2020-Q3,US National,O,1539053247,280708795,0.182421903,37.98248177,NA,NA,12266436
2020,Q4,2020-Q4,US National,A,2067090712,437858126,0.211823373,38.26011921,NA,NA,19775204
2020,Q4,2020-Q4,US National,O,1541306837,297651853,0.193149676,38.26011921,NA,NA,12349345
2021,Q1,2021-Q1,US National,A,2084529268,467111842,0.224085048,38.8728573,NA,NA,20817529
2021,Q1,2021-Q1,US National,O,1546628338,317451965,0.205289293,38.8728573,NA,NA,13112133
2021,Q2,2021-Q2,US National,A,2097173409,485590270,0.231545121,39.42335108,NA,NA,26734187
2021,Q2,2021-Q2,US National,O,1545005722,324261441,0.209883414,39.42335108,NA,NA,17666724
2021,Q3,2021-Q3,US National,A,2104143484,491760833,0.233710694,39.50599621,NA,NA,33092299
2021,Q3,2021-Q3,US National,O,1545973585,321552228,0.207999529,39.50599621,NA,NA,21346848
2021,Q4,2021-Q4,US National,A,2112488109,491382113,0.232608227,39.7956652,NA,NA,38812374
2021,Q4,2021-Q4,US National,O,1545611769,320353604,0.207272697,39.7956652,NA,NA,20776962
2022,Q1,2022-Q1,US National,A,2126733407,504043793,0.23700375,40.17387447,NA,NA,34666965
2022,Q1,2022-Q1,US National,O,1553931422,322095845,0.207284155,40.17387447,NA,NA,18068620
2022,Q2,2022-Q2,US National,A,2129412179,507159221,0.238168649,40.33953321,NA,NA,32298959
2022,Q2,2022-Q2,US National,O,1540897630,320042338,0.207698637,40.33953321,NA,NA,16572959
2022,Q3,2022-Q3,US National,A,2137531406,511362489,0.239230398,40.54078946,NA,NA,36677876
2022,Q3,2022-Q3,US National,O,1539826680,321889672,0.209042794,40.54078946,NA,NA,19318857
2022,Q4,2022-Q4,US National,A,2143571127,533700237,0.248977153,41.09178005,NA,NA,31592159
2022,Q4,2022-Q4,US National,O,1538645988,326614671,0.212274086,41.09178005,NA,NA,16315795
2023,Q1,2023-Q1,US National,A,2141709069,543226906,0.253641783,41.70262079,NA,NA,27842180
2023,Q1,2023-Q1,US National,O,1531138270,329676901,0.215314911,41.70262079,NA,NA,15123848
2023,Q2,2023-Q2,US National,A,2146762765,562479757,0.262013002,42.25857799,NA,NA,27828985
2023,Q2,2023-Q2,US National,O,1530763740,331569204,0.216603775,42.25857799,NA,NA,16939191
2023,Q3,2023-Q3,US National,A,2156318643,572744686,0.265612268,42.19969464,NA,NA,29945943
2023,Q3,2023-Q3,US National,O,1532567931,332910858,0.21722421,42.19969464,NA,NA,16093181
2023,Q4,2023-Q4,US National,A,2164954725,580247517,0.268018315,42.14149466,NA,NA,32185265
2023,Q4,2023-Q4,US National,O,1534421657,335509587,0.218655404,42.14149466,NA,NA,16961095
2024,Q1,2024-Q1,US National,A,2165928064,590881701,0.27280763,42.56769424,NA,NA,30904560
2024,Q1,2024-Q1,US National,O,1531290761,337623692,0.220483073,42.56769424,NA,NA,14833046
2024,Q2,2024-Q2,US National,A,2171302372,593685480,0.273423678,42.77782082,NA,NA,32901829
2024,Q2,2024-Q2,US National,O,1528940286,336677419,0.220203119,42.77782082,NA,NA,15688706
2024,Q3,2024-Q3,US National,A,2171145358,604543163,0.278444352,42.67606612,NA,NA,38131695
2024,Q3,2024-Q3,US National,O,1526993453,341264421,0.223487809,42.67606612,NA,NA,19510389
2024,Q4,2024-Q4,US National,A,2169354031,586068996,0.270158299,42.61327995,NA,NA,39807227
2024,Q4,2024-Q4,US National,O,1523470578,330685103,0.21706038,42.61327995,NA,NA,16908043
2018,Q1,2018-Q1,Washington DC,A,76358636,11716793,0.153444242,50.60114047,NA,NA,1796069
2018,Q1,2018-Q1,Washington DC,O,47483447,8365550,0.176178237,50.60114047,NA,NA,460006
2018,Q2,2018-Q2,Washington DC,A,77452129,11365407,0.146741053,54.21149203,NA,NA,1605209
2018,Q2,2018-Q2,Washington DC,O,46955711,7781868,0.165727828,54.21149203,NA,NA,580411
2018,Q3,2018-Q3,Washington DC,A,77553779,11174700,0.14408969,53.63129586,NA,NA,1629463
2018,Q3,2018-Q3,Washington DC,O,46840101,7299557,0.155839907,53.63129586,NA,NA,1524984
2018,Q4,2018-Q4,Washington DC,A,78436519,11195587,0.142734368,53.73095255,NA,NA,2150001
2018,Q4,2018-Q4,Washington DC,O,46711429,8038982,0.172098824,53.73095255,NA,NA,541427
2019,Q1,2019-Q1,Washington DC,A,79464637,11218595,0.141177201,54.70409461,NA,NA,1631867
2019,Q1,2019-Q1,Washington DC,O,45158251,7695090,0.170402747,54.70409461,NA,NA,505785
2019,Q2,2019-Q2,Washington DC,A,79083699,11196475,0.141577533,55.25914767,56.933362,41.473519,2300187
2019,Q2,2019-Q2,Washington DC,O,45020614,7608594,0.169002449,55.25914767,56.933362,41.473519,916860
2019,Q3,2019-Q3,Washington DC,A,78864437,11446700,0.145144002,55.74430072,57.349428,43.077659,1471735
2019,Q3,2019-Q3,Washington DC,O,45020614,7580995,0.168389418,55.74430072,57.349428,43.077659,535472
2019,Q4,2019-Q4,Washington DC,A,78864437,11568057,0.146682807,56.3271531,58.315159,42.277364,1624641
2019,Q4,2019-Q4,Washington DC,O,44891831,7437923,0.165685445,56.3271531,58.315159,42.277364,629512
2020,Q1,2020-Q1,Washington DC,A,79092628,11739453,0.14842664,56.27158666,57.530667,42.172625,1041853
2020,Q1,2020-Q1,Washington DC,O,44909990,7956599,0.177167686,56.27158666,57.530667,42.172625,743485
2020,Q2,2020-Q2,Washington DC,A,79545380,12834290,0.161345511,56.20973436,57.533602,41.34557,1252929
2020,Q2,2020-Q2,Washington DC,O,44953990,8172497,0.181796922,56.20973436,57.533602,41.34557,819693
2020,Q3,2020-Q3,Washington DC,A,79606239,13250106,0.16644557200000001,55.97561321,57.448084,41.768002,1618463
2020,Q3,2020-Q3,Washington DC,O,44873990,8342442,0.185908184,55.97561321,57.448084,41.768002,356399
2020,Q4,2020-Q4,Washington DC,A,79606239,14404356,0.180945064,55.57635251,57.250115,41.031078,1264020
2020,Q4,2020-Q4,Washington DC,O,44873990,8783088,0.195727815,55.57635251,57.250115,41.031078,528869
2021,Q1,2021-Q1,Washington DC,A,79998239,14997696,0.187475327,55.57758146,57.292541,42.31281,668130
2021,Q1,2021-Q1,Washington DC,O,44381798,9720975,0.219030671,55.57758146,57.292541,42.31281,476435
2021,Q2,2021-Q2,Washington DC,A,79998239,15733444,0.196672379,55.35548578,56.929952,42.068249,1561944
2021,Q2,2021-Q2,Washington DC,O,44492377,9779973,0.219812329,55.35548578,56.929952,42.068249,498216
2021,Q3,2021-Q3,Washington DC,A,80028240,15863733,0.198226688,55.86742711,57.309967,43.062813,2129364
2021,Q3,2021-Q3,Washington DC,O,44492377,9850622,0.221400219,55.86742711,57.309967,43.062813,983410
2021,Q4,2021-Q4,Washington DC,A,80362240,15714972,0.195551692,55.21570897,56.753359,44.400082,2454381
2021,Q4,2021-Q4,Washington DC,O,44590377,10061400,0.225640613,55.21570897,56.753359,44.400082,1084396
2022,Q1,2022-Q1,Washington DC,A,80768336,15587773,0.192993613,55.36267231,56.802587,44.546984,1742028
2022,Q1,2022-Q1,Washington DC,O,44590377,10017654,0.224659549,55.36267231,56.802587,44.546984,333224
2022,Q2,2022-Q2,Washington DC,A,80768336,15795447,0.195564844,55.52778325,56.881551,45.054953,767223
2022,Q2,2022-Q2,Washington DC,O,43258330,10020294,0.231638484,55.52778325,56.881551,45.054953,856527
2022,Q3,2022-Q3,Washington DC,A,80768336,16429209,0.203411508,55.20942101,56.707392,44.682593,801496
2022,Q3,2022-Q3,Washington DC,O,43258330,9822852,0.227074231,55.20942101,56.707392,44.682593,384612
2022,Q4,2022-Q4,Washington DC,A,80768336,16745576,0.207328476,54.98458887,56.631815,42.714077,703709
2022,Q4,2022-Q4,Washington DC,O,42674182,9653784,0.226220716,54.98458887,56.631815,42.714077,260721
2023,Q1,2023-Q1,Washington DC,A,80890273,16934235,0.209348224,54.82315931,56.472457,43.49419,855500
2023,Q1,2023-Q1,Washington DC,O,42873111,9569983,0.223216435,54.82315931,56.472457,43.49419,374420
2023,Q2,2023-Q2,Washington DC,A,80890273,17946693,0.221864661,54.78413004,56.264531,44.358526,945447
2023,Q2,2023-Q2,Washington DC,O,42873111,9348862,0.218058867,54.78413004,56.264531,44.358526,490286
2023,Q3,2023-Q3,Washington DC,A,81034417,17760629,0.219173897,54.73801067,56.145578,44.096443,1834244
2023,Q3,2023-Q3,Washington DC,O,42873111,9500138,0.221587325,54.73801067,56.145578,44.096443,422499
2023,Q4,2023-Q4,Washington DC,A,81034417,17849878,0.220275269,54.7740876,56.181272,44.40187,1095158
2023,Q4,2023-Q4,Washington DC,O,42946311,9596617,0.223456143,54.7740876,56.181272,44.40187,376576
2024,Q1,2024-Q1,Washington DC,A,80118267,17775043,0.221860053,54.58142985,55.972005,44.455775,1396897
2024,Q1,2024-Q1,Washington DC,O,42516694,9909612,0.233075789,54.58142985,55.972005,44.455775,331843
2024,Q2,2024-Q2,Washington DC,A,80118267,18233492,0.227582207,54.80805853,56.094427,44.195114,1516586
2024,Q2,2024-Q2,Washington DC,O,42516694,10373854,0.243994841,54.80805853,56.094427,44.195114,559186
2024,Q3,2024-Q3,Washington DC,A,80118267,19286257,0.240722344,54.70921506,55.955565,44.278056,1189536
2024,Q3,2024-Q3,Washington DC,O,42516694,10574032,0.248703062,54.70921506,55.955565,44.278056,343576
2024,Q4,2024-Q4,Washington DC,A,80230758,18391159,0.229,54.61,55.85304,43.481009,1557329
2024,Q4,2024-Q4,Washington DC,O,42516694,10640862,0.25,54.61,55.85304,43.481009,229621
