year,quarter,market,city,state,cbd_suburban,building_name,building_id,address,leased_sf,company_name,internal_industry,transaction_type,internal_class,rba,available_space,overall_rent,leasing
2024,Q1,Nashville,Nashville,TN,Suburban,Terrace II,Nashville_Airport South_Nashville_Terrace II_283 Plus Park Blvd,283 Plus Park Blvd,13600,Equally Created,Personal Services and Recreation,NA,O,22427317,3857511,33.6651451337419,156773
2024,Q1,Nashville,Nashville,TN,CBD,The Bohan Building,Nashville_Downtown_Nashville_The Bohan Building_124 12th Ave S,124 12th Ave S,3306,NA,NA,New,O,22427317,3857511,33.6651451337419,156773
2024,Q1,Nashville,Nashville,TN,Suburban,The Oaks Office Tower  Garden Complex,Nashville_Airport South_Nashville_The Oaks Office Tower  Garden Complex_1101 Kermit Dr,1101 Kermit Dr,1767,NA,NA,New,O,22427317,3857511,33.6651451337419,156773
2024,Q1,Nashville,Nashville,TN,CBD,UBS Tower,Nashville_Downtown_Nashville_UBS Tower_315 Deaderick St,315 Deaderick St,1529,NA,NA,New,O,22427317,3857511,33.6651451337419,156773
2024,Q1,Nashville,Nashville,TN,Suburban,Westpark Bldg,Nashville_West End_Nashville_Westpark Bldg_3212 West End Ave,3212 West End Ave,2705,NA,NA,New,O,22427317,3857511,33.6651451337419,156773
2024,Q1,Nashville,Nashville,TN,Suburban,NA,Nashville_Green Hills/Music Row_Nashville_NA_1 Music Cir N,1 Music Cir N,27050,Regus,Coworking and Executive Suite Companies,New,O,22427317,3857511,33.6651451337419,156773
2024,Q1,Nashville,Nashville,TN,Suburban,NA,Nashville_West End_Nashville_NA_1801 West End Ave,1801 West End Ave,2610,NA,NA,New,A,25920303,6020188,33.6651451337419,608890
2024,Q1,Nashville,Nashville,TN,Suburban,NA,Nashville_West End_Nashville_NA_1801 West End Ave,1801 West End Ave,14227,NA,NA,New,A,25920303,6020188,33.6651451337419,608890
2024,Q1,Nashville,Nashville,TN,Suburban,NA,Nashville_Green Hills/Music Row_Nashville_NA_2000 Glen Echo,2000 Glen Echo,2254,NA,NA,New,O,22427317,3857511,33.6651451337419,156773
2024,Q1,Nashville,Nashville,TN,Suburban,17th  Grand,Nashville_Green Hills/Music Row_Nashville_17th  Grand_1005 17th Ave S,1005 17th Ave S,23968,Sony Music Publishing,"Technology, Advertising, Media, and Information",New,A,25920303,6020188,33.6651451337419,608890
2024,Q1,Nashville,Nashville,TN,Suburban,Burton Hills II,Nashville_Green Hills/Music Row_Nashville_Burton Hills II_30 Burton Hills Blvd,30 Burton Hills Blvd,13355,Foundation Title & Escrow,NA,New,A,25920303,6020188,33.6651451337419,608890
2024,Q1,Nashville,Nashville,TN,Suburban,Burton Hills IV,Nashville_Green Hills/Music Row_Nashville_Burton Hills IV_40 Burton Hills Blvd,40 Burton Hills Blvd,3646,"Puryear & Noonan, Cpas","Business, Professional, and Consulting Services (except Financial and Legal) - Including Accounting",New,O,22427317,3857511,33.6651451337419,156773
2024,Q1,Nashville,Nashville,TN,CBD,CitySpace,Nashville_Downtown_Nashville_CitySpace_611 Commerce St,611 Commerce St,1225,NA,NA,New,A,25920303,6020188,33.6651451337419,608890
2024,Q1,Nashville,Nashville,TN,Suburban,Executive South,Nashville_Airport South_Nashville_Executive South_1161 Murfreesboro Rd,1161 Murfreesboro Rd,644,NA,NA,New,O,22427317,3857511,33.6651451337419,156773
2024,Q1,Nashville,Nashville,TN,Suburban,Grassmere I,Nashville_Airport South_Nashville_Grassmere I_618 Grassmere Park,618 Grassmere Park,4591,NA,NA,New,O,22427317,3857511,33.6651451337419,156773
2024,Q1,Nashville,Nashville,TN,CBD,LC Tower Annex,Nashville_Downtown_Nashville_LC Tower Annex_159 4th Ave N,159 4th Ave N,4435,NA,NA,New,A,25920303,6020188,33.6651451337419,608890
2024,Q1,Nashville,Nashville,TN,CBD,LC Tower Annex,Nashville_Downtown_Nashville_LC Tower Annex_159 4th Ave N,159 4th Ave N,10921,NA,NA,New,A,25920303,6020188,33.6651451337419,608890
2024,Q1,Nashville,Nashville,TN,CBD,LC Tower Annex,Nashville_Downtown_Nashville_LC Tower Annex_159 4th Ave N,159 4th Ave N,10964,NA,NA,New,A,25920303,6020188,33.6651451337419,608890
2024,Q1,Nashville,Nashville,TN,CBD,LC Tower Annex,Nashville_Downtown_Nashville_LC Tower Annex_159 4th Ave N,159 4th Ave N,26230,Venture X,Coworking and Executive Suite Companies,New,A,25920303,6020188,33.6651451337419,608890
2024,Q1,Nashville,Nashville,TN,CBD,Nashville Yards Pinnacle Tower,Nashville_Downtown_Nashville_Nashville Yards Pinnacle Tower_21 Platform Way S,21 Platform Way S,30119,Pricewaterhouse Coopers,Financial Services and Insurance,Relocation,A,25920303,6020188,33.6651451337419,608890
2024,Q1,Nashville,Nashville,TN,CBD,One22One,Nashville_Downtown_Nashville_One22One_1221 Broadway,1221 Broadway,15030,Calvetti Ferguson,Financial Services and Insurance,Relocation,A,25920303,6020188,33.6651451337419,608890
2024,Q1,Nashville,Nashville,TN,Suburban,Park Elm Plaza,Nashville_Airport North_Nashville_Park Elm Plaza_1451 Elm Hill Pike,1451 Elm Hill Pike,985,NA,NA,New,O,22427317,3857511,33.6651451337419,156773
2024,Q1,Nashville,Nashville,TN,Suburban,Parkview Towers,Nashville_West End_Nashville_Parkview Towers_210 25th Ave N,210 25th Ave N,6001,NA,NA,New,O,22427317,3857511,33.6651451337419,156773
2024,Q1,Nashville,Nashville,TN,Suburban,Perimeter Park I,Nashville_Airport South_Nashville_Perimeter Park I_301 S Perimeter Park Dr,301 S Perimeter Park Dr,3993,NA,NA,New,O,22427317,3857511,33.6651451337419,156773
2024,Q1,Nashville,Nashville,TN,Suburban,The Forum at Athens Way,Nashville_MetroCenter_Nashville_The Forum at Athens Way_220 Athens Way,220 Athens Way,1643,NA,NA,New,A,25920303,6020188,33.6651451337419,608890
2024,Q1,Nashville,Nashville,TN,Suburban,The Forum at Athens Way,Nashville_MetroCenter_Nashville_The Forum at Athens Way_220 Athens Way,220 Athens Way,3527,NA,NA,New,A,25920303,6020188,33.6651451337419,608890
2024,Q1,Nashville,Nashville,TN,Suburban,The Forum at Athens Way,Nashville_MetroCenter_Nashville_The Forum at Athens Way_220 Athens Way,220 Athens Way,4133,NA,NA,New,A,25920303,6020188,33.6651451337419,608890
2024,Q1,Nashville,Nashville,TN,Suburban,The Roundabout,Nashville_West End_Nashville_The Roundabout_1600 Division St,1600 Division St,26766,E-Spaces,Coworking and Executive Suite Companies,New,A,25920303,6020188,33.6651451337419,608890
2024,Q1,Nashville,Nashville,TN,Suburban,The Roundabout,Nashville_West End_Nashville_The Roundabout_1600 Division St,1600 Division St,2692,NA,NA,New,A,25920303,6020188,33.6651451337419,608890
2024,Q1,Nashville,Nashville,TN,CBD,UBS Tower,Nashville_Downtown_Nashville_UBS Tower_315 Deaderick St,315 Deaderick St,2588,NA,NA,New,O,22427317,3857511,33.6651451337419,156773
2024,Q1,Nashville,Nashville,TN,Suburban,Woodlawn Crossing,Nashville_Green Hills/Music Row_Nashville_Woodlawn Crossing_2505 21st Ave S,2505 21st Ave S,1648,NA,NA,New,O,22427317,3857511,33.6651451337419,156773
2024,Q1,Nashville,Nashville,TN,Suburban,NA,Nashville_West End_Nashville_NA_3200 West End Ave,3200 West End Ave,3174,NA,NA,New,O,22427317,3857511,33.6651451337419,156773
2024,Q1,Nashville,Nashville,TN,Suburban,NA,Nashville_MetroCenter_Nashville_NA_501 Great Circle Rd,501 Great Circle Rd,1134,My Base Guide,NA,New,O,22427317,3857511,33.6651451337419,156773
2024,Q1,Nashville,Nashville,TN,CBD,Neuhoff District Block 2,Nashville_Downtown_Nashville_Neuhoff District Block 2_1316 Adams St,1316 Adams St,32621,Industrious,Coworking and Executive Suite Companies,New,A,25920303,6020188,33.6651451337419,608890
2024,Q1,Nashville,Nashville,TN,CBD,One Nashville,Nashville_Downtown_Nashville_One Nashville_150 4th Ave N,150 4th Ave N,23573,Morgan & Morgan,Financial Services and Insurance,Relocation,A,25920303,6020188,33.6651451337419,608890
2024,Q1,Nashville,Nashville,TN,Suburban,The Moore Building,Nashville_Green Hills/Music Row_Nashville_The Moore Building_827 19th Ave,827 19th Ave,143610,Tiktok,"Technology, Advertising, Media, and Information",Relocation,A,25920303,6020188,33.6651451337419,608890
2024,Q1,Nashville,Nashville,TN,CBD,NA,Nashville_Downtown_Nashville_NA_1320 Adams St,1320 Adams St,30593,Butler Snow,Legal Services,Relocation,A,25920303,6020188,33.6651451337419,608890
2024,Q1,Nashville,Nashville,TN,Suburban,Building 200,Nashville_Airport South_Nashville_Building 200_404 BNA Dr,404 BNA Dr,1380,NA,NA,New,O,22427317,3857511,33.6651451337419,156773
2024,Q1,Nashville,Nashville,TN,Suburban,Building E2,Nashville_Green Hills/Music Row_Nashville_Building E2_4015 Hillsboro Pike,4015 Hillsboro Pike,1120,NA,NA,New,O,22427317,3857511,33.6651451337419,156773
2024,Q1,Nashville,Nashville,TN,Suburban,Burton Hills II,Nashville_Green Hills/Music Row_Nashville_Burton Hills II_30 Burton Hills Blvd,30 Burton Hills Blvd,2551,NA,NA,New,A,25920303,6020188,33.6651451337419,608890
2024,Q1,Nashville,Nashville,TN,Suburban,Century City Plaza I,Nashville_Airport North_Nashville_Century City Plaza I_51 Century Blvd,51 Century Blvd,3937,NA,NA,New,O,22427317,3857511,33.6651451337419,156773
2024,Q1,Nashville,Nashville,TN,CBD,CitySpace,Nashville_Downtown_Nashville_CitySpace_611 Commerce St,611 Commerce St,4565,NA,NA,New,A,25920303,6020188,33.6651451337419,608890
2024,Q1,Nashville,Nashville,TN,Suburban,Executive South,Nashville_Airport South_Nashville_Executive South_1161 Murfreesboro Rd,1161 Murfreesboro Rd,1031,NA,NA,New,O,22427317,3857511,33.6651451337419,156773
2024,Q1,Nashville,Nashville,TN,Suburban,Executive South,Nashville_Airport South_Nashville_Executive South_1161 Murfreesboro Rd,1161 Murfreesboro Rd,1953,NA,NA,New,O,22427317,3857511,33.6651451337419,156773
2024,Q1,Nashville,Nashville,TN,Suburban,Greenbriar Office Park,Nashville_Airport North_Nashville_Greenbriar Office Park_2525 Perimeter Place Dr,2525 Perimeter Place Dr,3600,NA,NA,New,O,22427317,3857511,33.6651451337419,156773
2024,Q1,Nashville,Nashville,TN,CBD,Gulch Crossing,Nashville_Downtown_Nashville_Gulch Crossing_1033 Demonbreun St,1033 Demonbreun St,9589,NA,NA,New,A,25920303,6020188,33.6651451337419,608890
2024,Q1,Nashville,Nashville,TN,Suburban,Lakeview Ridge II,Nashville_Airport North_Nashville_Lakeview Ridge II_2630 Elm Hill Pike,2630 Elm Hill Pike,759,NA,NA,New,A,25920303,6020188,33.6651451337419,608890
2024,Q1,Nashville,Nashville,TN,Suburban,Lakeview Ridge II,Nashville_Airport North_Nashville_Lakeview Ridge II_2630 Elm Hill Pike,2630 Elm Hill Pike,2175,NA,NA,New,A,25920303,6020188,33.6651451337419,608890
2024,Q1,Nashville,Nashville,TN,Suburban,Lakeview Ridge II,Nashville_Airport North_Nashville_Lakeview Ridge II_2630 Elm Hill Pike,2630 Elm Hill Pike,2350,NA,NA,New,A,25920303,6020188,33.6651451337419,608890
2024,Q1,Nashville,Nashville,TN,Suburban,Lakeview Ridge II,Nashville_Airport North_Nashville_Lakeview Ridge II_2630 Elm Hill Pike,2630 Elm Hill Pike,4174,NA,NA,New,A,25920303,6020188,33.6651451337419,608890
2024,Q1,Nashville,Nashville,TN,Suburban,Lakeview Ridge II,Nashville_Airport North_Nashville_Lakeview Ridge II_2630 Elm Hill Pike,2630 Elm Hill Pike,8619,NA,NA,New,A,25920303,6020188,33.6651451337419,608890
2024,Q1,Nashville,Nashville,TN,Suburban,Park Elm Plaza,Nashville_Airport North_Nashville_Park Elm Plaza_1451 Elm Hill Pike,1451 Elm Hill Pike,1905,NA,NA,New,O,22427317,3857511,33.6651451337419,156773
2024,Q1,Nashville,Nashville,TN,Suburban,The Forum at Athens Way,Nashville_MetroCenter_Nashville_The Forum at Athens Way_220 Athens Way,220 Athens Way,4574,NA,NA,New,A,25920303,6020188,33.6651451337419,608890
2024,Q1,Nashville,Nashville,TN,Suburban,NA,Nashville_Green Hills/Music Row_Nashville_NA_1222 16th Ave S,1222 16th Ave S,706,NA,NA,New,O,22427317,3857511,33.6651451337419,156773
2024,Q1,Nashville,Nashville,TN,Suburban,NA,Nashville_West End_Nashville_NA_3322 West End Ave,3322 West End Ave,2557,NA,NA,New,A,25920303,6020188,33.6651451337419,608890
2024,Q2,Nashville,Nashville,TN,Suburban,Executive South,Nashville_Airport South_Nashville_Executive South_1161 Murfreesboro Rd,1161 Murfreesboro Rd,985,NA,NA,New,O,22536095,3737294,34.4029769124653,94818
2024,Q2,Nashville,Nashville,TN,CBD,One Nashville,Nashville_Downtown_Nashville_One Nashville_150 4th Ave N,150 4th Ave N,18422,Morgan & Morgan,Legal Services,New,A,26791624,6418033,34.4029769124653,560969
2024,Q2,Nashville,Nashville,TN,Suburban,Perimeter Park I,Nashville_Airport South_Nashville_Perimeter Park I_301 S Perimeter Park Dr,301 S Perimeter Park Dr,1064,Lotus Real Estate Brokerage & Estate Management,NA,New,O,22536095,3737294,34.4029769124653,94818
2024,Q2,Nashville,Nashville,TN,Suburban,Woodmont Centre I,Nashville_West End_Nashville_Woodmont Centre I_104 Woodmont Blvd,104 Woodmont Blvd,1206,NA,NA,New,A,26791624,6418033,34.4029769124653,560969
2024,Q2,Nashville,Nashville,TN,Suburban,NA,Nashville_Airport South_Nashville_NA_311 Plus Park Blvd,311 Plus Park Blvd,1690,Iks Interior Design,NA,New,O,22536095,3737294,34.4029769124653,94818
2024,Q2,Nashville,Nashville,TN,Suburban,NA,Nashville_West End_Nashville_NA_3322 West End Ave,3322 West End Ave,1255,NA,NA,New,A,26791624,6418033,34.4029769124653,560969
2024,Q2,Nashville,Nashville,TN,Suburban,1030 Music Row,Nashville_Green Hills/Music Row_Nashville_1030 Music Row_1030 16th Ave S,1030 16th Ave S,4159,NA,NA,New,A,26791624,6418033,34.4029769124653,560969
2024,Q2,Nashville,Nashville,TN,Suburban,Broadwest,Nashville_West End_Nashville_Broadwest_1600 West End Ave,1600 West End Ave,14751,NA,NA,New,A,26791624,6418033,34.4029769124653,560969
2024,Q2,Nashville,Nashville,TN,Suburban,Building E2,Nashville_Green Hills/Music Row_Nashville_Building E2_4015 Hillsboro Pike,4015 Hillsboro Pike,5977,NA,NA,New,O,22536095,3737294,34.4029769124653,94818
2024,Q2,Nashville,Nashville,TN,Suburban,Burton Hills II,Nashville_Green Hills/Music Row_Nashville_Burton Hills II_30 Burton Hills Blvd,30 Burton Hills Blvd,6353,NA,NA,New,A,26791624,6418033,34.4029769124653,560969
2024,Q2,Nashville,Nashville,TN,Suburban,Perimeter Park II,Nashville_Airport South_Nashville_Perimeter Park II_3354 Perimeter Hill Dr,3354 Perimeter Hill Dr,2278,NA,NA,New,O,22536095,3737294,34.4029769124653,94818
2024,Q2,Nashville,Nashville,TN,CBD,Terrazzo,Nashville_Downtown_Nashville_Terrazzo_700 12th Ave S,700 12th Ave S,12000,Layton Construction,"Construction, Engineering and Architecture",New,A,26791624,6418033,34.4029769124653,560969
2024,Q2,Nashville,Nashville,TN,Suburban,The Roundabout,Nashville_West End_Nashville_The Roundabout_1600 Division St,1600 Division St,34793,Regions Bank,Financial Services and Insurance,Renewal,A,26791624,6418033,34.4029769124653,560969
2024,Q2,Nashville,Nashville,TN,Suburban,NA,Nashville_Green Hills/Music Row_Nashville_NA_2416 21st Ave S,2416 21st Ave S,2023,NA,NA,New,O,22536095,3737294,34.4029769124653,94818
2024,Q2,Nashville,Nashville,TN,Suburban,NA,Nashville_West End_Nashville_NA_3322 West End Ave,3322 West End Ave,4037,Black & Veatch,"Construction, Engineering and Architecture",New,A,26791624,6418033,34.4029769124653,560969
2024,Q2,Nashville,Nashville,TN,Suburban,NA,Nashville_Airport South_Nashville_NA_4711 Trousdale Dr,4711 Trousdale Dr,720,NA,NA,New,O,22536095,3737294,34.4029769124653,94818
2024,Q2,Nashville,Nashville,TN,Suburban,NA,Nashville_Airport South_Nashville_NA_4711 Trousdale Dr,4711 Trousdale Dr,2860,NA,NA,New,O,22536095,3737294,34.4029769124653,94818
2024,Q2,Nashville,Nashville,TN,Suburban,NA,Nashville_Airport South_Nashville_NA_4721 Trousdale Dr,4721 Trousdale Dr,2000,NA,NA,New,O,22536095,3737294,34.4029769124653,94818
2024,Q2,Nashville,Nashville,TN,Suburban,301 Center,Nashville_Airport South_Nashville_301 Center_301 Plus Park Blvd,301 Plus Park Blvd,3777,NA,NA,New,O,22536095,3737294,34.4029769124653,94818
2024,Q2,Nashville,Nashville,TN,CBD,333 Commerce,Nashville_Downtown_Nashville_333 Commerce_333 Commerce St,333 Commerce St,4652,NA,NA,New,A,26791624,6418033,34.4029769124653,560969
2024,Q2,Nashville,Nashville,TN,Suburban,Burton Hills IV,Nashville_Green Hills/Music Row_Nashville_Burton Hills IV_40 Burton Hills Blvd,40 Burton Hills Blvd,4543,Gen Cap America,Financial Services and Insurance,Renewal,O,22536095,3737294,34.4029769124653,94818
2024,Q2,Nashville,Nashville,TN,Suburban,Executive South,Nashville_Airport South_Nashville_Executive South_1161 Murfreesboro Rd,1161 Murfreesboro Rd,644,NA,NA,New,O,22536095,3737294,34.4029769124653,94818
2024,Q2,Nashville,Nashville,TN,CBD,Gulch Union,Nashville_Downtown_Nashville_Gulch Union_1222 Demonbreun St,1222 Demonbreun St,9557,NA,NA,New,A,26791624,6418033,34.4029769124653,560969
2024,Q2,Nashville,Nashville,TN,Suburban,Highland Ridge I,Nashville_Airport North_Nashville_Highland Ridge I_565 Marriott Dr,565 Marriott Dr,4671,NA,NA,New,A,26791624,6418033,34.4029769124653,560969
2024,Q2,Nashville,Nashville,TN,Suburban,Highland Ridge II,Nashville_Airport North_Nashville_Highland Ridge II_555 Marriott Dr,555 Marriott Dr,2023,Arete Wealth,NA,New,A,26791624,6418033,34.4029769124653,560969
2024,Q2,Nashville,Nashville,TN,Suburban,Hill Center at Belle Meade,Nashville_West End_Nashville_Hill Center at Belle Meade_4322 Harding Pike,4322 Harding Pike,3044,NA,NA,New,A,26791624,6418033,34.4029769124653,560969
2024,Q2,Nashville,Nashville,TN,Suburban,Hill Center at Belle Meade,Nashville_West End_Nashville_Hill Center at Belle Meade_4322 Harding Pike,4322 Harding Pike,3065,NA,NA,New,A,26791624,6418033,34.4029769124653,560969
2024,Q2,Nashville,Nashville,TN,Suburban,International Plaza,Nashville_Airport South_Nashville_International Plaza_2 International Plaza Dr,2 International Plaza Dr,1637,Get Away Car,NA,New,O,22536095,3737294,34.4029769124653,94818
2024,Q2,Nashville,Nashville,TN,Suburban,May Hosiery,Nashville_Airport South_Nashville_May Hosiery_431 Chestnut St,431 Chestnut St,25338,Apple,"Technology, Advertising, Media, and Information",Renewal,O,22536095,3737294,34.4029769124653,94818
2024,Q2,Nashville,Nashville,TN,CBD,One Nashville,Nashville_Downtown_Nashville_One Nashville_150 4th Ave N,150 4th Ave N,8098,NA,NA,New,A,26791624,6418033,34.4029769124653,560969
2024,Q2,Nashville,Nashville,TN,CBD,Peabody Plaza,Nashville_Downtown_Nashville_Peabody Plaza_10 Lea Ave,10 Lea Ave,5033,NA,NA,New,A,26791624,6418033,34.4029769124653,560969
2024,Q2,Nashville,Nashville,TN,Suburban,Riverview Office Bldg,Nashville_MetroCenter_Nashville_Riverview Office Bldg_545 Mainstream Dr,545 Mainstream Dr,2514,NA,NA,New,O,22536095,3737294,34.4029769124653,94818
2024,Q2,Nashville,Nashville,TN,Suburban,NA,Nashville_Green Hills/Music Row_Nashville_NA_1222 16th Ave S,1222 16th Ave S,1344,NA,NA,New,O,22536095,3737294,34.4029769124653,94818
2024,Q2,Nashville,Nashville,TN,Suburban,NA,Nashville_Green Hills/Music Row_Nashville_NA_1222 16th Ave S,1222 16th Ave S,2306,NA,NA,New,O,22536095,3737294,34.4029769124653,94818
2024,Q2,Nashville,Nashville,TN,Suburban,NA,Nashville_Green Hills/Music Row_Nashville_NA_2000 Glen Echo,2000 Glen Echo,2658,NA,NA,New,O,22536095,3737294,34.4029769124653,94818
2024,Q2,Nashville,Nashville,TN,Suburban,NA,Nashville_Rivergate/Wilson_Nashville_NA_213 W Maplewood Ln,213 W Maplewood Ln,1902,NA,NA,New,O,22536095,3737294,34.4029769124653,94818
2024,Q2,Nashville,Nashville,TN,Suburban,NA,Nashville_Green Hills/Music Row_Nashville_NA_4235 Hillsboro Pike,4235 Hillsboro Pike,11772,Madison Capital Group,NA,NA,A,26791624,6418033,34.4029769124653,560969
2024,Q2,Nashville,Nashville,TN,Suburban,NA,Nashville_Green Hills/Music Row_Nashville_NA_54-60 Music Sq E,54-60 Music Sq E,1855,Castle & Cooke Mortgage,Financial Services and Insurance,New,O,22536095,3737294,34.4029769124653,94818
2024,Q2,Nashville,Nashville,TN,CBD,215222 2nd Ave S,Nashville_Downtown_Nashville_215222 2nd Ave S_222 2nd Ave S,222 2nd Ave S,18116,Wasserman Music,"Business, Professional, and Consulting Services (except Financial and Legal) - Including Accounting",Renewal,A,26791624,6418033,34.4029769124653,560969
2024,Q2,Nashville,Nashville,TN,Suburban,Burton Hills 6,Nashville_Green Hills/Music Row_Nashville_Burton Hills 6_1A Burton Hills Blvd,1A Burton Hills Blvd,17692,Harrow Products,"Manufacturing (except Pharmaceutical, Retail, and Computer Tech)",New,A,26791624,6418033,34.4029769124653,560969
